0,4029840340235662; 5,120126497871739
2,9466173975690815; 1,6485572342087718
7,4871598224453315; 0,42098441659203
12,588254433056775; 0,5239346630269024
17,393618257454275; 1,0277594538209467
22,36979711357457; 1,7479749793073367
27,512956378256526; 2,9491112434011413
32,506216737549096; 2,490965842356765
37,38013897603942; 2,265314805578349
42,25940644681495; 1,670924975463775
47,36863510655605; 1,2127509711697124
52,464384484882295; 1,684440010940743
57,45822584768413; 1,1862143062728716
62,416742197122886; 3,124871061913522
67,33017267424296; 4,173759378737417
72,36328987427083; 4,966105149121255
